MA,Pocasset,2559,41.69028,-70.618193
MA,Sandwich,2563,41.75209,-70.496151
MA,Vineyard Haven,2568,41.452801,-70.610357
MA,Wareham,2571,41.755963,-70.687595
MA,Wareham,2572,41.791179,-70.766256
MA,West Tisbury,2575,41.419303,-70.664466
MA,Wareham,2576,41.77065,-70.746876
MA,Hyannis,2601,41.65205,-70.28523
MA,Brewster,2631,41.757407,-70.069145
MA,Centerville,2632,41.646991,-70.352994
MA,Chatham,2633,41.686392,-69.961647
MA,Eastham,2642,41.840926,-69.974059
MA,Forestdale,2644,41.697034,-70.504555
MA,Harwich,2645,41.710397,-70.075687
MA,Marstons Mills,2648,41.660276,-70.387386
MA,Mashpee,2649,41.615271,-70.507204
MA,North Eastham,2651,41.859012,-69.969
MA,Orleans,2653,41.781093,-69.993904
MA,Provincetown,2657,42.051829,-70.18952
